id,crm_customer_id,channel,campaign_name,touched_at,converted
2094,616,email,Spring Clearance Flash,2025-05-02 11:22:20,0
2095,616,social_media,Re-engagement Push 2026,2025-04-14 12:18:30,0
2096,616,paid_search,Abandoned Cart Reminder,2025-04-21 03:20:28,1
2097,617,email,Loyalty Rewards Migration,2025-05-03 18:44:12,0
2098,617,paid_search,Spring Clearance Flash,2025-05-18 23:43:47,0
2099,617,paid_search,Loyalty Rewards Migration,2025-05-16 18:36:18,1
2100,617,retargeting_ad,Holiday VIP Early Access,2025-03-29 21:39:44,0
2101,618,paid_search,Holiday VIP Early Access,2024-10-07 10:15:09,0
2102,619,paid_search,Abandoned Cart Reminder,2025-03-30 23:26:20,0
2103,619,social_media,Loyalty Rewards Migration,2025-04-26 09:28:22,0
2104,620,social_media,Re-engagement Push 2026,2025-03-27 10:49:17,1
2105,621,paid_search,Abandoned Cart Reminder,2026-06-12 16:17:10,0
2106,622,sms,Abandoned Cart Reminder,2025-01-02 20:01:40,0
2107,622,email,Loyalty Rewards Migration,2025-01-27 02:48:27,1
2108,622,social_media,Spring Clearance Flash,2024-12-27 04:11:36,0
2109,622,paid_search,Re-engagement Push 2026,2024-12-18 18:44:52,0
2110,622,social_media,Loyalty Rewards Migration,2025-01-27 07:52:10,0
2111,623,email,Holiday VIP Early Access,2025-09-30 22:20:37,1
2112,623,paid_search,Re-engagement Push 2026,2025-10-11 14:45:55,0
2113,623,retargeting_ad,Abandoned Cart Reminder,2025-09-24 11:16:54,0
2114,623,sms,Abandoned Cart Reminder,2025-11-10 12:05:27,0
2115,623,retargeting_ad,Re-engagement Push 2026,2025-11-06 14:48:12,1
2116,624,social_media,Re-engagement Push 2026,2024-10-08 01:10:57,0
2117,624,sms,Spring Clearance Flash,2024-08-19 19:17:37,1
2118,625,paid_search,Holiday VIP Early Access,2025-02-06 02:01:15,0
2119,625,email,Re-engagement Push 2026,2025-01-06 20:18:55,0
2120,626,social_media,Loyalty Rewards Migration,2026-05-09 12:30:41,1
2121,626,paid_search,Loyalty Rewards Migration,2026-05-02 15:41:07,0
2122,626,social_media,Loyalty Rewards Migration,2026-05-13 17:46:21,0
2123,626,paid_search,Loyalty Rewards Migration,2026-04-14 12:56:58,0
2124,627,paid_search,Loyalty Rewards Migration,2025-04-15 16:45:12,1
2125,628,email,Spring Clearance Flash,2026-03-19 20:59:20,0
2126,628,social_media,Re-engagement Push 2026,2026-03-31 05:22:38,1
2127,628,paid_search,Abandoned Cart Reminder,2026-02-22 00:26:49,1
2128,629,retargeting_ad,Holiday VIP Early Access,2025-08-30 08:37:47,0
2129,630,social_media,Re-engagement Push 2026,2025-02-07 10:22:15,1
2130,630,paid_search,Loyalty Rewards Migration,2025-01-09 09:27:34,1
2131,630,retargeting_ad,Abandoned Cart Reminder,2025-01-03 23:13:04,1
2132,631,email,Holiday VIP Early Access,2026-05-09 08:18:06,1
2133,631,paid_search,Spring Clearance Flash,2026-05-19 07:03:33,0
2134,631,paid_search,Holiday VIP Early Access,2026-05-13 03:19:10,0
2135,632,paid_search,Spring Clearance Flash,2025-09-27 11:23:12,1
2136,632,email,Re-engagement Push 2026,2025-09-02 07:24:11,0
2137,632,email,Re-engagement Push 2026,2025-10-10 18:03:57,0
2138,632,social_media,Abandoned Cart Reminder,2025-09-12 00:41:33,0
2139,632,paid_search,Holiday VIP Early Access,2025-08-18 13:18:55,0
2140,633,social_media,Abandoned Cart Reminder,2025-11-08 13:44:42,1
2141,633,email,Loyalty Rewards Migration,2025-11-20 12:54:24,1
2142,633,email,Abandoned Cart Reminder,2025-11-03 08:18:10,1
2143,633,sms,Abandoned Cart Reminder,2025-11-01 13:35:48,1
2144,634,retargeting_ad,Loyalty Rewards Migration,2026-01-22 15:14:51,0
2145,634,email,Loyalty Rewards Migration,2026-01-10 14:21:04,0
2146,634,sms,Re-engagement Push 2026,2026-01-09 18:39:58,1
2147,634,email,Spring Clearance Flash,2026-01-02 02:24:08,1
2148,634,retargeting_ad,Holiday VIP Early Access,2026-01-29 14:10:05,0
2149,635,retargeting_ad,Spring Clearance Flash,2025-03-19 11:38:01,1
2150,635,social_media,Spring Clearance Flash,2025-03-27 12:59:03,0
2151,636,email,Re-engagement Push 2026,2026-03-02 20:53:22,0
2152,636,retargeting_ad,Spring Clearance Flash,2026-02-07 00:04:21,0
2153,636,email,Holiday VIP Early Access,2026-02-09 21:11:11,0
2154,636,retargeting_ad,Re-engagement Push 2026,2026-01-29 22:35:48,1
2155,636,sms,Loyalty Rewards Migration,2026-03-01 10:22:15,0
2156,637,retargeting_ad,Spring Clearance Flash,2025-02-04 05:22:27,0
2157,637,sms,Holiday VIP Early Access,2024-12-30 12:32:25,1
2158,637,sms,Loyalty Rewards Migration,2024-12-11 11:02:07,0
2159,638,retargeting_ad,Loyalty Rewards Migration,2024-08-24 03:10:15,1
2160,638,retargeting_ad,Abandoned Cart Reminder,2024-08-04 17:01:07,1
2161,638,sms,Holiday VIP Early Access,2024-08-21 17:33:22,1
2162,638,paid_search,Spring Clearance Flash,2024-09-12 05:57:08,1
2163,638,retargeting_ad,Abandoned Cart Reminder,2024-08-11 23:51:32,1
2164,638,retargeting_ad,Re-engagement Push 2026,2024-08-24 03:46:00,1
2165,638,email,Spring Clearance Flash,2024-07-22 04:27:39,1
2166,638,social_media,Abandoned Cart Reminder,2024-09-19 09:18:46,1
2167,638,sms,Spring Clearance Flash,2024-08-07 22:47:39,1
2168,638,email,Abandoned Cart Reminder,2024-08-08 16:09:01,1
2169,638,social_media,Abandoned Cart Reminder,2024-07-22 05:52:18,1
2170,638,sms,Abandoned Cart Reminder,2024-08-19 12:10:39,1
2171,638,email,Holiday VIP Early Access,2024-09-04 07:22:35,1
2172,638,retargeting_ad,Loyalty Rewards Migration,2024-08-17 10:24:09,1
2173,638,email,Loyalty Rewards Migration,2024-08-18 19:06:07,1
2174,638,social_media,Spring Clearance Flash,2024-08-16 23:44:36,1
2175,638,social_media,Holiday VIP Early Access,2024-08-04 04:26:35,1
2176,638,email,Spring Clearance Flash,2024-08-10 02:48:05,1
2177,638,social_media,Holiday VIP Early Access,2024-09-01 10:15:08,1
2178,638,social_media,Abandoned Cart Reminder,2024-07-28 18:51:10,1
2179,638,sms,Spring Clearance Flash,2024-08-30 00:27:27,1
2180,638,email,Abandoned Cart Reminder,2024-08-03 04:15:42,1
2181,638,email,Holiday VIP Early Access,2024-08-22 06:26:48,1
2182,638,retargeting_ad,Re-engagement Push 2026,2024-08-03 16:47:22,1
2183,638,retargeting_ad,Re-engagement Push 2026,2024-08-05 08:11:00,1
2184,639,paid_search,Re-engagement Push 2026,2026-05-29 23:42:43,1
2185,639,social_media,Holiday VIP Early Access,2026-05-24 07:38:02,0
2186,640,retargeting_ad,Abandoned Cart Reminder,2025-03-31 19:36:25,0
2187,640,retargeting_ad,Abandoned Cart Reminder,2025-04-16 13:29:30,0
2188,640,retargeting_ad,Spring Clearance Flash,2025-05-11 06:30:54,1
2189,640,retargeting_ad,Abandoned Cart Reminder,2025-03-20 07:50:36,0
2190,640,retargeting_ad,Holiday VIP Early Access,2025-04-24 03:54:08,0
2191,641,paid_search,Holiday VIP Early Access,2026-01-27 19:13:05,1
2192,641,sms,Re-engagement Push 2026,2026-02-24 09:12:37,0
2193,641,paid_search,Holiday VIP Early Access,2026-02-04 21:43:32,0
2194,641,sms,Spring Clearance Flash,2026-01-19 02:53:10,1
2195,641,sms,Loyalty Rewards Migration,2026-02-21 12:51:56,1
2196,642,retargeting_ad,Holiday VIP Early Access,2025-09-10 04:08:16,1
2197,642,social_media,Abandoned Cart Reminder,2025-08-27 11:44:37,0
2198,642,paid_search,Re-engagement Push 2026,2025-09-28 06:44:41,0
2199,643,social_media,Abandoned Cart Reminder,2025-03-20 08:28:38,0
2200,643,retargeting_ad,Spring Clearance Flash,2025-04-11 18:22:07,1
2201,644,paid_search,Re-engagement Push 2026,2025-01-20 17:33:30,1
2202,644,retargeting_ad,Abandoned Cart Reminder,2025-01-13 17:13:47,0
2203,645,email,Re-engagement Push 2026,2024-09-14 06:49:34,0
2204,645,email,Spring Clearance Flash,2024-08-29 00:30:47,1
2205,645,paid_search,Abandoned Cart Reminder,2024-10-25 02:25:25,0
2206,646,paid_search,Holiday VIP Early Access,2025-04-29 11:37:04,0
2207,646,retargeting_ad,Re-engagement Push 2026,2025-05-08 18:43:10,0
2208,646,paid_search,Holiday VIP Early Access,2025-05-15 03:24:36,1
2209,646,social_media,Abandoned Cart Reminder,2025-06-05 14:02:41,0
2210,646,retargeting_ad,Holiday VIP Early Access,2025-06-22 08:08:12,0
2211,647,email,Re-engagement Push 2026,2025-11-26 17:28:54,0
2212,647,social_media,Holiday VIP Early Access,2025-11-30 23:41:15,1
2213,647,retargeting_ad,Re-engagement Push 2026,2025-12-21 12:02:59,0
2214,648,paid_search,Abandoned Cart Reminder,2025-10-21 18:23:27,0
2215,648,retargeting_ad,Abandoned Cart Reminder,2025-10-26 01:34:46,0
2216,649,paid_search,Spring Clearance Flash,2025-03-05 10:22:39,1
2217,649,sms,Holiday VIP Early Access,2025-03-21 11:40:50,0
2218,650,sms,Spring Clearance Flash,2025-07-14 22:40:13,1
2219,650,paid_search,Abandoned Cart Reminder,2025-07-28 04:43:39,0
2220,651,social_media,Spring Clearance Flash,2025-05-25 01:09:30,0
2221,651,email,Holiday VIP Early Access,2025-06-04 09:19:23,0
2222,651,sms,Re-engagement Push 2026,2025-05-16 08:26:38,0
2223,652,social_media,Abandoned Cart Reminder,2025-07-19 22:06:54,1
2224,653,sms,Spring Clearance Flash,2025-10-05 15:16:23,1
2225,653,social_media,Re-engagement Push 2026,2025-10-24 01:43:46,0
2226,653,retargeting_ad,Re-engagement Push 2026,2025-09-17 15:09:49,0
2227,653,email,Re-engagement Push 2026,2025-10-11 02:42:57,0
2228,654,retargeting_ad,Spring Clearance Flash,2024-10-25 15:31:27,0
2229,654,sms,Re-engagement Push 2026,2024-10-21 19:45:17,0
2230,654,social_media,Spring Clearance Flash,2024-09-08 12:38:11,0
2231,654,paid_search,Loyalty Rewards Migration,2024-11-02 08:35:54,0
2232,654,social_media,Holiday VIP Early Access,2024-10-19 04:21:30,0
2233,655,social_media,Holiday VIP Early Access,2025-08-05 08:55:57,0
2234,655,paid_search,Holiday VIP Early Access,2025-07-19 02:16:19,1
2235,656,paid_search,Spring Clearance Flash,2025-03-13 23:41:39,0
2236,656,paid_search,Abandoned Cart Reminder,2025-04-21 20:38:16,0
2237,656,email,Holiday VIP Early Access,2025-03-31 17:57:29,0
2238,657,social_media,Spring Clearance Flash,2025-07-18 11:21:37,1
2239,657,retargeting_ad,Re-engagement Push 2026,2025-07-18 19:36:57,0
2240,657,social_media,Loyalty Rewards Migration,2025-08-02 10:28:10,0
2241,657,paid_search,Spring Clearance Flash,2025-06-17 13:49:56,1
2242,658,email,Holiday VIP Early Access,2026-06-07 03:50:38,1
2243,659,email,Holiday VIP Early Access,2025-05-10 18:53:58,0
2244,659,paid_search,Abandoned Cart Reminder,2025-04-12 18:03:48,0
2245,659,sms,Re-engagement Push 2026,2025-05-25 11:02:43,0
2246,660,email,Holiday VIP Early Access,2026-01-16 09:46:28,1
2247,660,paid_search,Re-engagement Push 2026,2026-01-14 09:58:26,1
2248,661,email,Loyalty Rewards Migration,2024-11-16 16:40:37,1
2249,661,paid_search,Abandoned Cart Reminder,2024-11-25 16:16:30,0
2250,661,retargeting_ad,Loyalty Rewards Migration,2024-11-02 11:42:13,0
2251,661,sms,Spring Clearance Flash,2024-12-01 10:08:45,0
2252,661,social_media,Re-engagement Push 2026,2024-11-16 10:34:06,1
2253,662,paid_search,Abandoned Cart Reminder,2024-06-27 06:01:21,1
2254,663,email,Spring Clearance Flash,2026-03-09 18:48:39,1
2255,663,social_media,Holiday VIP Early Access,2026-03-16 23:54:55,0
2256,664,social_media,Holiday VIP Early Access,2025-05-27 11:15:35,0
2257,665,sms,Abandoned Cart Reminder,2025-04-25 05:47:54,1
2258,665,retargeting_ad,Holiday VIP Early Access,2025-04-04 08:49:42,0
2259,665,paid_search,Re-engagement Push 2026,2025-04-05 07:43:40,1
2260,665,paid_search,Holiday VIP Early Access,2025-04-07 13:58:37,0
2261,666,sms,Holiday VIP Early Access,2026-03-28 15:29:49,1
2262,666,sms,Abandoned Cart Reminder,2026-04-07 11:48:38,0
2263,666,email,Abandoned Cart Reminder,2026-04-20 01:23:58,0
2264,667,retargeting_ad,Re-engagement Push 2026,2025-12-13 21:34:09,0
2265,668,sms,Abandoned Cart Reminder,2026-03-08 12:39:35,1
2266,668,email,Abandoned Cart Reminder,2026-03-18 04:01:38,0
2267,668,paid_search,Holiday VIP Early Access,2026-03-30 08:07:00,0
2268,668,paid_search,Spring Clearance Flash,2026-03-05 04:54:28,1
2269,669,paid_search,Re-engagement Push 2026,2026-03-25 10:06:38,0
2270,669,sms,Holiday VIP Early Access,2026-02-01 16:39:04,0
2271,669,sms,Abandoned Cart Reminder,2026-03-10 22:37:26,1
2272,669,sms,Holiday VIP Early Access,2026-02-13 18:31:34,1
2273,669,paid_search,Abandoned Cart Reminder,2026-03-18 15:26:47,1
2274,670,email,Spring Clearance Flash,2024-10-27 16:59:10,0
2275,670,sms,Holiday VIP Early Access,2024-10-16 18:54:03,0
2276,670,social_media,Spring Clearance Flash,2024-09-28 09:17:07,0
2277,670,retargeting_ad,Loyalty Rewards Migration,2024-11-06 09:52:28,1
2278,671,sms,Re-engagement Push 2026,2025-03-31 02:54:54,0
2279,671,retargeting_ad,Spring Clearance Flash,2025-03-01 05:11:07,0
2280,671,email,Re-engagement Push 2026,2025-03-19 20:58:29,1
2281,672,email,Spring Clearance Flash,2026-06-12 16:17:10,0
2282,672,sms,Holiday VIP Early Access,2026-06-01 09:56:27,1
2283,672,social_media,Loyalty Rewards Migration,2026-05-29 22:56:36,0
2284,672,retargeting_ad,Spring Clearance Flash,2026-05-30 18:07:56,1
2285,673,social_media,Abandoned Cart Reminder,2026-03-13 16:53:36,1
2286,673,retargeting_ad,Re-engagement Push 2026,2026-04-19 05:06:41,0
2287,673,retargeting_ad,Holiday VIP Early Access,2026-04-18 02:09:07,0
2288,673,email,Re-engagement Push 2026,2026-04-18 05:03:30,0
2289,674,email,Spring Clearance Flash,2024-10-26 14:25:13,0
2290,674,sms,Loyalty Rewards Migration,2024-09-14 19:58:38,0
2291,674,sms,Loyalty Rewards Migration,2024-09-15 18:08:31,1
2292,675,retargeting_ad,Spring Clearance Flash,2025-07-07 02:58:26,0
2293,675,sms,Holiday VIP Early Access,2025-07-06 05:49:45,1
2294,676,paid_search,Abandoned Cart Reminder,2025-08-16 01:29:05,0
2295,676,paid_search,Re-engagement Push 2026,2025-09-17 17:51:34,1
2296,677,social_media,Holiday VIP Early Access,2024-08-17 11:43:10,0
2297,677,sms,Spring Clearance Flash,2024-08-06 23:06:25,1
2298,677,paid_search,Spring Clearance Flash,2024-07-31 03:30:37,0
2299,677,email,Abandoned Cart Reminder,2024-07-20 09:22:40,0
2300,678,paid_search,Loyalty Rewards Migration,2025-04-16 09:44:12,0
2301,678,social_media,Spring Clearance Flash,2025-05-09 20:26:47,0
2302,678,social_media,Loyalty Rewards Migration,2025-03-31 16:35:49,0
2303,678,social_media,Re-engagement Push 2026,2025-05-10 02:56:17,0
2304,679,paid_search,Re-engagement Push 2026,2026-02-25 05:52:46,1
2305,679,social_media,Spring Clearance Flash,2026-04-05 17:51:30,1
2306,679,sms,Loyalty Rewards Migration,2026-02-18 07:30:51,1
2307,679,sms,Loyalty Rewards Migration,2026-03-27 20:41:31,1
2308,679,paid_search,Spring Clearance Flash,2026-02-24 05:34:10,1
2309,679,sms,Loyalty Rewards Migration,2026-02-27 01:08:49,1
2310,679,social_media,Loyalty Rewards Migration,2026-03-29 06:56:02,1
2311,679,social_media,Holiday VIP Early Access,2026-02-15 03:21:41,1
2312,679,retargeting_ad,Spring Clearance Flash,2026-03-13 08:49:07,1
2313,679,paid_search,Abandoned Cart Reminder,2026-03-06 14:48:21,1
2314,679,social_media,Holiday VIP Early Access,2026-03-09 06:24:22,1
2315,679,email,Holiday VIP Early Access,2026-02-25 19:14:49,1
2316,679,sms,Spring Clearance Flash,2026-03-23 10:59:19,1
2317,679,paid_search,Spring Clearance Flash,2026-03-06 00:44:12,1
2318,679,sms,Abandoned Cart Reminder,2026-02-26 09:33:37,1
2319,679,paid_search,Loyalty Rewards Migration,2026-03-18 19:35:38,1
2320,679,paid_search,Abandoned Cart Reminder,2026-03-27 02:41:36,1
2321,679,social_media,Re-engagement Push 2026,2026-02-24 19:13:09,1
2322,679,social_media,Loyalty Rewards Migration,2026-03-26 10:23:15,1
2323,679,sms,Spring Clearance Flash,2026-02-26 11:34:21,1
2324,679,email,Spring Clearance Flash,2026-03-10 08:31:46,1
2325,679,email,Spring Clearance Flash,2026-03-07 15:36:00,1
2326,679,email,Abandoned Cart Reminder,2026-02-12 19:16:15,1
2327,680,paid_search,Re-engagement Push 2026,2025-09-30 19:13:57,0
2328,680,email,Spring Clearance Flash,2025-10-15 02:20:51,0
2329,680,retargeting_ad,Holiday VIP Early Access,2025-09-17 20:08:05,1
2330,680,social_media,Re-engagement Push 2026,2025-10-04 01:13:55,1
2331,681,email,Re-engagement Push 2026,2025-03-30 08:29:27,0
2332,681,paid_search,Re-engagement Push 2026,2025-03-30 14:00:21,0
2333,682,email,Spring Clearance Flash,2026-02-24 08:06:10,0
2334,683,social_media,Holiday VIP Early Access,2026-04-07 11:22:50,0
2335,684,social_media,Spring Clearance Flash,2025-05-23 01:43:29,0
2336,684,paid_search,Spring Clearance Flash,2025-06-07 20:58:27,1
2337,684,retargeting_ad,Spring Clearance Flash,2025-06-21 18:02:23,0
2338,684,paid_search,Abandoned Cart Reminder,2025-06-10 03:28:17,1
2339,685,paid_search,Abandoned Cart Reminder,2025-07-14 04:29:55,0
2340,685,email,Abandoned Cart Reminder,2025-06-28 04:27:48,0
2341,685,social_media,Holiday VIP Early Access,2025-06-03 14:09:18,0
2342,686,paid_search,Abandoned Cart Reminder,2024-08-08 11:58:46,0
2343,686,retargeting_ad,Abandoned Cart Reminder,2024-07-28 14:05:59,0
2344,687,sms,Loyalty Rewards Migration,2026-02-26 13:00:55,1
2345,688,sms,Loyalty Rewards Migration,2024-10-22 17:07:00,0
2346,688,email,Abandoned Cart Reminder,2024-11-25 10:12:51,0
2347,688,paid_search,Loyalty Rewards Migration,2024-10-24 08:35:03,1
2348,688,social_media,Holiday VIP Early Access,2024-10-19 15:29:52,0
2349,689,paid_search,Holiday VIP Early Access,2025-01-01 20:33:24,1
2350,689,paid_search,Spring Clearance Flash,2025-02-18 03:06:14,0
2351,689,sms,Spring Clearance Flash,2025-02-03 14:39:14,1
2352,689,email,Spring Clearance Flash,2025-02-13 16:33:04,1
2353,689,paid_search,Holiday VIP Early Access,2025-02-02 22:06:51,0
2354,690,sms,Spring Clearance Flash,2026-04-18 09:10:44,0
2355,690,social_media,Holiday VIP Early Access,2026-05-06 13:58:52,0
2356,690,retargeting_ad,Loyalty Rewards Migration,2026-03-20 18:48:36,0
2357,691,social_media,Abandoned Cart Reminder,2025-04-24 07:21:36,0
2358,691,sms,Loyalty Rewards Migration,2025-04-25 17:30:47,0
2359,691,email,Spring Clearance Flash,2025-06-01 04:21:04,0
2360,692,social_media,Abandoned Cart Reminder,2025-09-02 21:28:43,0
2361,693,email,Re-engagement Push 2026,2024-10-07 19:28:44,0
2362,693,sms,Holiday VIP Early Access,2024-11-12 01:00:48,1
2363,693,sms,Spring Clearance Flash,2024-09-26 20:43:55,0
2364,693,retargeting_ad,Spring Clearance Flash,2024-11-05 16:56:13,0
2365,693,email,Spring Clearance Flash,2024-10-25 06:18:36,0
2366,694,social_media,Re-engagement Push 2026,2024-12-02 23:41:12,0
2367,694,email,Holiday VIP Early Access,2024-12-26 13:54:37,0
2368,694,paid_search,Holiday VIP Early Access,2024-11-08 21:47:31,0
2369,695,sms,Abandoned Cart Reminder,2026-06-02 01:14:21,0
2370,695,social_media,Abandoned Cart Reminder,2026-06-12 16:17:10,0
2371,695,retargeting_ad,Abandoned Cart Reminder,2026-05-02 04:29:20,0
2372,695,paid_search,Re-engagement Push 2026,2026-04-29 02:22:48,0
2373,696,social_media,Spring Clearance Flash,2024-10-16 07:47:36,0
2374,696,sms,Loyalty Rewards Migration,2024-09-03 05:38:07,1
2375,697,retargeting_ad,Re-engagement Push 2026,2025-09-10 14:39:33,1
2376,697,social_media,Spring Clearance Flash,2025-09-08 11:28:10,0
2377,697,sms,Holiday VIP Early Access,2025-08-28 14:28:08,0
2378,697,retargeting_ad,Abandoned Cart Reminder,2025-08-19 14:08:54,1
2379,698,email,Re-engagement Push 2026,2024-12-27 16:32:25,1
2380,699,retargeting_ad,Re-engagement Push 2026,2025-07-24 01:34:36,1
2381,699,paid_search,Spring Clearance Flash,2025-07-18 09:48:09,1
2382,699,retargeting_ad,Spring Clearance Flash,2025-08-27 02:07:57,1
2383,699,sms,Abandoned Cart Reminder,2025-08-22 06:54:30,1
2384,699,social_media,Holiday VIP Early Access,2025-08-19 13:41:22,1
2385,699,paid_search,Loyalty Rewards Migration,2025-07-17 07:26:08,1
2386,699,social_media,Loyalty Rewards Migration,2025-09-05 14:44:52,1
2387,699,social_media,Spring Clearance Flash,2025-08-17 03:31:55,1
2388,699,paid_search,Re-engagement Push 2026,2025-08-27 18:31:43,1
2389,699,sms,Re-engagement Push 2026,2025-08-10 12:25:29,1
2390,699,retargeting_ad,Holiday VIP Early Access,2025-09-03 03:36:04,1
2391,699,retargeting_ad,Spring Clearance Flash,2025-08-19 02:39:31,1
2392,699,paid_search,Spring Clearance Flash,2025-08-12 04:41:19,1
2393,699,social_media,Holiday VIP Early Access,2025-08-18 05:06:04,1
2394,699,paid_search,Re-engagement Push 2026,2025-07-23 22:26:49,1
2395,699,social_media,Re-engagement Push 2026,2025-08-25 02:16:17,1
2396,699,sms,Loyalty Rewards Migration,2025-07-25 22:10:38,1
2397,699,sms,Holiday VIP Early Access,2025-08-09 05:42:40,1
2398,699,paid_search,Abandoned Cart Reminder,2025-08-14 02:58:52,1
2399,699,paid_search,Re-engagement Push 2026,2025-08-05 16:33:54,1
2400,699,social_media,Re-engagement Push 2026,2025-07-11 17:48:53,1
2401,699,sms,Holiday VIP Early Access,2025-08-21 17:48:31,1
2402,699,retargeting_ad,Loyalty Rewards Migration,2025-08-09 13:24:44,1
2403,699,social_media,Loyalty Rewards Migration,2025-08-01 09:11:25,1
2404,699,email,Spring Clearance Flash,2025-07-14 19:58:11,1
2405,699,email,Abandoned Cart Reminder,2025-07-17 12:56:53,1
2406,699,retargeting_ad,Holiday VIP Early Access,2025-08-11 02:53:36,1
2407,699,social_media,Loyalty Rewards Migration,2025-08-02 19:04:08,1
2408,699,retargeting_ad,Spring Clearance Flash,2025-08-23 22:51:18,1
2409,699,social_media,Holiday VIP Early Access,2025-09-02 02:09:14,1
2410,699,sms,Abandoned Cart Reminder,2025-08-16 16:23:41,1
2411,699,paid_search,Spring Clearance Flash,2025-08-31 10:25:06,1
2412,700,social_media,Re-engagement Push 2026,2026-03-12 05:56:05,0
2413,701,retargeting_ad,Re-engagement Push 2026,2026-05-09 16:45:00,0
2414,701,sms,Abandoned Cart Reminder,2026-06-12 11:10:35,1
2415,702,sms,Re-engagement Push 2026,2026-01-13 01:49:34,0
2416,702,email,Loyalty Rewards Migration,2025-12-29 21:28:46,0
2417,702,paid_search,Loyalty Rewards Migration,2025-12-19 15:18:17,0
2418,702,email,Holiday VIP Early Access,2026-01-16 08:42:51,1
2419,703,paid_search,Spring Clearance Flash,2026-05-02 09:26:17,1
2420,704,paid_search,Re-engagement Push 2026,2024-08-01 02:54:43,0
2421,705,email,Holiday VIP Early Access,2025-09-21 07:36:04,0
2422,705,sms,Re-engagement Push 2026,2025-09-12 17:33:04,1
2423,705,retargeting_ad,Re-engagement Push 2026,2025-08-15 23:42:11,1
2424,706,retargeting_ad,Holiday VIP Early Access,2025-10-29 11:33:25,0
2425,707,sms,Abandoned Cart Reminder,2025-09-19 08:51:05,1
2426,708,retargeting_ad,Loyalty Rewards Migration,2025-07-12 07:58:08,1
2427,708,retargeting_ad,Holiday VIP Early Access,2025-07-21 04:53:46,0
2428,708,paid_search,Loyalty Rewards Migration,2025-06-11 11:54:43,1
2429,708,paid_search,Re-engagement Push 2026,2025-07-07 02:17:50,1
2430,708,paid_search,Loyalty Rewards Migration,2025-06-10 01:29:02,0
2431,709,email,Holiday VIP Early Access,2025-05-07 17:56:37,0
2432,710,retargeting_ad,Loyalty Rewards Migration,2024-08-01 21:16:06,1
2433,710,email,Spring Clearance Flash,2024-08-06 10:12:39,0
2434,711,email,Loyalty Rewards Migration,2024-08-31 06:29:18,0
2435,711,social_media,Spring Clearance Flash,2024-08-15 18:39:18,0
2436,712,social_media,Holiday VIP Early Access,2026-01-19 20:23:31,0
2437,713,social_media,Holiday VIP Early Access,2025-09-09 05:44:57,0
2438,713,retargeting_ad,Spring Clearance Flash,2025-10-29 13:57:20,0
2439,713,retargeting_ad,Re-engagement Push 2026,2025-09-12 20:26:48,1
2440,714,email,Holiday VIP Early Access,2025-10-01 00:17:01,1
2441,714,paid_search,Re-engagement Push 2026,2025-10-09 03:36:32,0
2442,714,paid_search,Abandoned Cart Reminder,2025-09-30 07:14:26,0
2443,714,sms,Spring Clearance Flash,2025-10-13 06:39:40,1
2444,715,paid_search,Abandoned Cart Reminder,2025-04-28 17:30:25,0
2445,715,retargeting_ad,Abandoned Cart Reminder,2025-03-20 23:25:33,0
2446,716,email,Abandoned Cart Reminder,2026-03-04 12:33:05,0
2447,716,sms,Spring Clearance Flash,2026-02-15 04:59:39,1
2448,716,email,Spring Clearance Flash,2026-03-03 19:01:37,0
2449,716,email,Holiday VIP Early Access,2026-01-25 20:21:16,0
2450,716,retargeting_ad,Loyalty Rewards Migration,2026-01-09 10:50:14,0
2451,717,retargeting_ad,Re-engagement Push 2026,2025-08-13 11:52:17,0
2452,717,sms,Holiday VIP Early Access,2025-06-16 10:48:52,0
2453,718,paid_search,Loyalty Rewards Migration,2025-08-18 03:22:03,0
2454,718,paid_search,Abandoned Cart Reminder,2025-09-09 17:54:20,1
2455,718,paid_search,Holiday VIP Early Access,2025-07-30 03:45:28,1
2456,719,paid_search,Loyalty Rewards Migration,2025-03-22 12:47:32,1
2457,720,social_media,Spring Clearance Flash,2025-06-18 11:11:20,0
2458,720,social_media,Holiday VIP Early Access,2025-06-05 05:32:03,0
2459,720,email,Holiday VIP Early Access,2025-05-18 00:42:45,0
2460,720,sms,Re-engagement Push 2026,2025-06-02 18:09:43,0
2461,720,sms,Spring Clearance Flash,2025-05-21 15:17:23,0
2462,721,retargeting_ad,Holiday VIP Early Access,2024-11-12 23:25:22,1
2463,721,paid_search,Loyalty Rewards Migration,2024-10-13 06:00:47,0
2464,722,paid_search,Loyalty Rewards Migration,2025-09-28 01:05:17,0
2465,723,sms,Holiday VIP Early Access,2025-11-10 00:45:25,1
2466,723,email,Holiday VIP Early Access,2025-10-23 03:47:58,0
2467,723,email,Abandoned Cart Reminder,2025-10-15 22:34:50,0
2468,723,social_media,Holiday VIP Early Access,2025-11-20 19:34:56,0
2469,723,paid_search,Loyalty Rewards Migration,2025-10-17 13:30:08,0
2470,724,sms,Spring Clearance Flash,2024-10-18 08:58:36,1
2471,724,email,Loyalty Rewards Migration,2024-11-21 17:46:07,1
2472,724,social_media,Spring Clearance Flash,2024-11-22 21:24:11,1
2473,724,social_media,Loyalty Rewards Migration,2024-10-12 23:31:16,1
2474,724,retargeting_ad,Spring Clearance Flash,2024-10-27 01:26:32,1
2475,724,social_media,Loyalty Rewards Migration,2024-11-24 17:09:45,1
